11.000000 0.625000 29.000000 0.000000 0.000000 4 
23.000000 0.343750 26.000000 0.000000 0.000000 5 
11.000000 0.031250 16.000000 57.000000 5.000000 6 
14.000000 0.562500 436.000000 0.000000 22.000000 0 
19.000000 0.375000 88.000000 22.000000 432.000000 1 
20.000000 0.593750 49.000000 6.000000 0.000000 2 
20.000000 0.531250 178.000000 0.000000 80.000000 3 
16.000000 0.406250 22.000000 30.000000 55.000000 4 
28.000000 0.468750 636.000000 6.000000 261.000000 5 
13.000000 0.531250 8.000000 65.000000 235.000000 6 
20.000000 0.406250 56.000000 7.000000 0.000000 0 
15.000000 0.406250 1.000000 13.000000 0.000000 1 
17.000000 0.000000 9.000000 114.000000 282.000000 1 
16.000000 0.625000 35.000000 2.000000 0.000000 2 
15.000000 0.437500 23.000000 0.000000 0.000000 2 
14.000000 0.781250 77.000000 145.000000 0.000000 2 
21.000000 0.000000 29.000000 9.000000 1.000000 3 
20.000000 0.750000 29.000000 9.000000 117.000000 3 
11.000000 0.437500 41.000000 153.000000 0.000000 4 
22.000000 0.031250 4.000000 0.000000 4.000000 5 
17.000000 0.375000 19.000000 139.000000 0.000000 6 
15.000000 0.406250 17.000000 36.000000 0.000000 0 
17.000000 0.375000 21.000000 49.000000 230.000000 1 
16.000000 0.343750 1.000000 28.000000 0.000000 1 
16.000000 0.562500 34.000000 0.000000 0.000000 2 
18.000000 0.343750 28.000000 3.000000 0.000000 2 
26.000000 0.375000 22.000000 30.000000 163.000000 3 
13.000000 0.218750 47.000000 0.000000 0.000000 4 
25.000000 0.312500 4.000000 0.000000 3.000000 5 
12.000000 0.375000 7.000000 43.000000 0.000000 6 
17.000000 0.531250 0.000000 0.000000 0.000000 0 
15.000000 0.687500 66.000000 55.000000 263.000000 1 
16.000000 0.562500 191.000000 0.000000 3.000000 2 
23.000000 0.500000 194.000000 0.000000 137.000000 3 
13.000000 0.718750 35.000000 2.000000 37.000000 4 
27.000000 0.312500 201.000000 0.000000 0.000000 5 
15.000000 0.375000 84.000000 49.000000 0.000000 6 
15.000000 0.406250 41.000000 0.000000 0.000000 0 
12.000000 0.031250 5.000000 75.000000 0.000000 1 
13.000000 0.031250 35.000000 83.000000 102.000000 1 
14.000000 0.031250 27.000000 56.000000 0.000000 2 
13.000000 0.031250 28.000000 0.000000 0.000000 2 
19.000000 0.031250 12.000000 9.000000 13.000000 3 
10.000000 0.031250 0.000000 3.000000 12.000000 4 
11.000000 0.031250 42.000000 72.000000 0.000000 4 
21.000000 0.031250 31.000000 0.000000 13.000000 5 
11.000000 0.000000 0.000000 99.000000 0.000000 6 
9.000000 0.625000 3.000000 29.000000 0.000000 6 
11.000000 0.000000 0.000000 26.000000 0.000000 0 
