0.428 0.428 0.000 0.000 100.000 0.825 0.000 0.000 0.019 0.019 0.000 0.000 0.019 0.019 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.434 0.434 0.000 0.000 100.000 1.000 0.000 0.000 0.434 0.434 0.000 0.000 0.998 0.998 0.000 0.000 0.434 0.434 0.000 0.000 0.870 0.870 0.000 0.000 0.434 0.434 0.000 0.000 0.870 0.870 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.998 0.000 0.000 0.000 0.000 0.000 0.000 0.992 0.992 0.000 0.000 0.000 0.000 0.000 0.000 0.917 0.917 0.000 0.000 0.000 0.000 0.000 0.000 0.917 0.917 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.000 0.153 0.000 0.000 0.000 0.000 0.000 0.051 0.000 0.051 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.927 0.000 0.729 0.000 100.000 0.000 0.729 0.000 0.042 0.000 0.042 0.000 0.042 0.000 0.042 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.884 0.000 0.000 0.000 0.000 0.000 0.000 0.999 0.884 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.037 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.264 0.264 0.000 0.000 100.000 0.647 0.000 0.000 0.107 0.107 0.000 0.000 0.107 0.107 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.592 0.592 0.000 0.000 100.000 0.894 0.000 0.000 0.592 0.592 0.000 0.000 0.950 0.894 0.000 0.000 0.073 0.073 0.000 0.000 0.073 0.073 0.000 0.000 0.073 0.073 0.000 0.000 0.073 0.073 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.414 0.000 0.000 0.000 0.000 0.000 0.000 0.841 0.414 0.000 0.000 0.000 0.000 0.000 0.000 0.580 0.414 0.000 0.000 0.000 0.000 0.000 0.000 0.580 0.414 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.000 0.153 0.000 0.000 0.000 0.000 0.000 0.005 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.042 0.000 0.042 0.000 100.000 0.000 0.740 0.000 0.005 0.000 0.005 0.000 0.005 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.126 0.000 0.000 0.000 0.000 0.000 0.000 0.729 0.126 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.001 0.001 0.000 0.000 100.000 0.982 0.000 0.000 0.001 0.001 0.000 0.000 0.001 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.224 0.005 0.000 0.000 100.000 0.005 0.000 0.000 0.224 0.005 0.000 0.000 0.781 0.005 0.000 0.000 0.160 0.005 0.000 0.000 0.160 0.005 0.000 0.000 0.160 0.005 0.000 0.000 0.160 0.005 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.016 0.000 0.000 0.000 0.000 0.000 0.000 0.371 0.016 0.000 0.000 0.000 0.000 0.000 0.000 0.088 0.016 0.000 0.000 0.000 0.000 0.000 0.000 0.088 0.016 0.000 0.000 
0.016 0.000 0.000 0.000 100.000 0.000 0.000 0.000 0.016 0.000 0.000 0.000 0.097 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.102 0.000 0.102 0.000 100.000 0.000 0.769 0.000 0.020 0.000 0.020 0.000 0.020 0.000 0.020 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.958 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
0.000 0.000 0.000 0.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.253 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
